AssetID,Part,LogType,Sys,Description,KKS,MeasurementUnit,XD,StartTime,Tanavob,EditTime,RangeLL,RangeHH,RangeBol1,RangeBol2,RangeBol3,RangeBol4,NumType,Conditions,AssetRange,ShowCondition,SequenceShow,Activation,AssetTag,ActiveTimeTag,ActivationTag,Job,IsDeleted,LTShort,Version,Type
10287,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن ولتاژ دیزل L3-L2,00XKA01,V,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,V,5,16,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABDF9,Form
10288,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن فرکانس,00XKA01,Hz,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,Hz,5,17,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABDFA,Form
10289,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن جریان L1,00XKA01,A,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,A,5,18,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABDFB,Form
10290,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن جریان L2,00XKA01,A,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,A,5,19,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABDFC,Form
10291,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن جریان L3,00XKA01,A,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,A,5,20,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABDFD,Form
10292,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن فشار روغن,00XKA01,bar,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,bar,5,21,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABDFE,Form
10293,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن دمای آّب,00XKA01,c,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,c,5,22,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABDFF,Form
10294,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن مدت زمان استارت,00XKA01,min,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,min,5,23,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABE01,Form
10295,BOP,WEEKLY DIESEL1 EMERGENCY GENERATOR  TEST,DIESEL1 EMERGENCY GENERATOR,در زمان روشن بودن کنتور تولیدی KVAH,00XKA01,KVAH,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,KVAH,5,24,1,0,0:40,0,Operation,0,DISEL TEST1,0x00000000001ABE02,Form
10296,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت سطح مخزن سوخت,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,1,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE03,Form
10297,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت سطح روغن,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,2,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE04,Form
10298,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت نشتی روغن,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,3,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE05,Form
10299,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت سطح آب,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,4,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE06,Form
10300,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت دمای آب,00XKA02,c,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,c,5,5,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE07,Form
10301,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,قبل ازاستارت نشانگر باتری,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,6,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE08,Form
10302,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت نشتی آب,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,7,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE09,Form
10303,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت تمیزی باتری,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,8,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE0A,Form
10304,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت وضعیت هیتر,00XKA02,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,9,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE0B,Form
10305,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت ولتاژ باتری,00XKA02,V,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,V,5,10,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE0C,Form
10306,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت تعداد استارت,00XKA02,Num,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,Num,5,11,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE0D,Form
10307,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR, قبل ازاستارت ساعت کارکرد,00XKA02,hr,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,hr,5,12,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE0E,Form
10308,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن ولتاژ دیزل L1-L2,00XKA02,V,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,V,5,13,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE0F,Form
10309,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن ولتاژ دیزل L1-L3,00XKA02,V,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,V,5,14,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE10,Form
10310,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن ولتاژ دیزل L3-L2,00XKA02,V,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,V,5,15,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE11,Form
10311,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن فرکانس,00XKA02,Hz,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,Hz,5,16,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE12,Form
10312,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن جریان L1,00XKA02,A,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,A,5,17,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE13,Form
10313,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن جریان L2,00XKA02,A,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,A,5,18,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE14,Form
10314,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن جریان L3,00XKA02,A,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,A,5,19,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE15,Form
10315,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن فشار روغن,00XKA02,bar,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,bar,5,20,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE16,Form
10316,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن دمای آّب,00XKA02,c,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,c,5,21,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE17,Form
10317,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن مدت زمان استارت,00XKA02,min,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,min,5,22,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE18,Form
10318,BOP,WEEKLY DIESEL2 EMERGENCY GENERATOR  TEST ,DIESEL2 EMERGENCY GENERATOR,در زمان روشن بودن کنتور تولیدی KVAH,00XKA02,KVAH,0:00,0:00,0:00,4:00,0,0,0,0,0,0,1,8,KVAH,5,23,1,0,0:40,0,Operation,0,DISEL TEST2,0x00000000001ABE19,Form
10361,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Unit Trans,"در محوطه ترانس UNIT اشیاء اضافی وجود ندارد و محوطه تمیز است.									",BBT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,1,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE42,Form
10362,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Unit Trans,"در بخش بالای ترانس UNIT اشیاء اضافی وجود ندارد و محوطه تمیز است.									",BBT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,2,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE43,Form
10363,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Unit Trans,"نشتی روغن از کلیه بخشهای ترانس UNIT شامل شیرها، رادیاتورها و مسیرهای روغن وجود ندارد.									",BBT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,3,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE44,Form
10364,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Unit Trans,"کلیه شیرهای ایزوله رادیاتورهای روغن ترانس UNIT باز است.									",BBT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,4,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE45,Form
10365,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Unit Trans,"سطح روغن در تانک کنسرواتور روغن ترانس UNIT مناسب است.									",BBT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,5,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE46,Form
10366,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Unit Trans,"سیستم اسپری آب (اسپرینکلر) ترانس UNIT آماده است.									",BBT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,6,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE47,Form
10367,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"در محوطه ترانس MAIN اشیاء اضافی وجود ندارد و محوطه تمیز است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,7,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE48,Form
10368,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,تب ترانس MAIN در وضعیت مناسب قرار دارد,BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,8,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE49,Form
10369,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"فن های ترانس MAIN در مدار قرار گرفته و وضعیت آن ها مناسب است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,9,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE4A,Form
10370,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"کلیه شیرهای ایزوله رادیاتورهای روغن ترانس MAIN باز است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,10,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE4B,Form
10371,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"کلیه شیرهای مسیر سیرکوله روغن ترانس MAIN باز است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,11,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE4C,Form
10372,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"سطح روغن در تانک کنسرواتور روغن ترانس MAIN مناسب است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,12,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE4D,Form
10373,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"سیستم اسپری آب (اسپرینکلر) ترانس MAIN آماده است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,13,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE4E,Form
10374,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"سکسیونر ارت ترانس MAIN از سمت پست باز است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,14,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE4F,Form
10375,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"سکسیونر ارت پس از بریکر ترانس در سمت ترانس از موقعیت محلی باز است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,15,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE50,Form
10376,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"وضعیت روشنایی محوطه ترانس مطلوب است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,16,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE51,Form
10377,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Main Trans,"وضعیت ظاهری ترانس شامل اتصلات کابلهای هوایی، ارت، مقره ها و ارت نوترال ترانس ها مطلوب است.									",BAT01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,17,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE52,Form
10379,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,GCB,"ارت مربوط به GCB از موقعیت محلی باز است.									",BAC01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,19,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE53,Form
10380,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,GCB,"بر روی یاس داکت از بریکر ژنراتور تا ترانس وسایل اضافی وجود ندارد.									",BAC01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,20,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE54,Form
10381,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,GCB,"تغذیه الکتریکی 400 ولت پانل های ترانس برقدار است.									",BAC01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,21,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE55,Form
10382,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,GCB,"تغذیه الکتریکی 400 ولت الکتروموتور تب چنجر برقدار است.									",BAC01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,22,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE56,Form
10383,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,GCB,"تغذیه الکتریکی 400 ولت کلیه فن های ترانس برقدار است.									",BAC01,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,23,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE57,Form
10384,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,MV Bus Bar,"سکسیونر ارت ترانس UNIT در پانل INCOMING باس BBE باز است.									",BBT01GT002,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,24,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE58,Form
10385,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,MV Bus Bar,"بریکر UTCB باز و RACK OUT می باشد.									",BBT01GT002,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,25,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE59,Form
10386,GT, چک لیست برقدار نمودن ترانس های  MAIN & UNIT,Protection,"کلیه حفاظ های ترانس آماده است.									",CHA1,0,0:00,0:00,0:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,26,1,0,0:40,0,Operation,0,T M&U Elec,0x00000000001ABE5A,Form
10454,ST,CO2 ACC لاگ شیت سیستم ,CO2,ضامن تمامی کپسولهای  پایلت درجای خودو پلمپ می باشند,0,0,2:00,2:00,6:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,1,0,ACC CO2 ,0:40,0,Fire Fighting,0,CO2 ACC LOG,0x00000000001D30A9,Periodic
10455,ST,CO2 ACC لاگ شیت سیستم ,CO2,وزنه ها در حالت تعادل و آماده قرار دارند ,0,0,2:00,2:00,6:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,2,0,ACC CO2 ,0:40,0,Fire Fighting,0,CO2 ACC LOG,0x00000000001D30AA,Periodic
10456,ST,CO2 ACC لاگ شیت سیستم ,CO2,تمامی کپسولها پر هستند (وزنه تعادلی آنها بالا قرار دارد),0,0,2:00,2:00,6:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,3,0,ACC CO2 ,0:40,0,Fire Fighting,0,CO2 ACC LOG,0x00000000001D30AB,Periodic
10457,ST,CO2 ACC لاگ شیت سیستم ,CO2,ولو های خروجی اصلی کاملاً باز هستند,0,0,2:00,2:00,6:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,4,0,ACC CO2 ,0:40,0,Fire Fighting,0,CO2 ACC LOG,0x00000000001D30AC,Periodic
10458,ST,CO2 ACC لاگ شیت سیستم ,CO2,وضعیت سویچ AUTO/MANUAL روی تابلو,0,0,2:00,2:00,6:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,5,0,ACC CO2 ,0:40,0,Fire Fighting,0,CO2 ACC LOG,0x00000000001D30AD,Periodic
10459,ST,CO2 ACC لاگ شیت سیستم ,CO2,وضعیت مسیر تیوب کپسولهای  PILOT به سمت کپسولهای اصلی,0,0,2:00,2:00,6:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,6,0,ACC CO2 ,0:40,0,Fire Fighting,0,CO2 ACC LOG,0x00000000001D30AE,Periodic
10460,ST,CO2 ACC لاگ شیت سیستم ,CO2,آچارمربوط به بازکردن بازویی پنوماتیک وجود دارد,0,0,2:00,2:00,6:00,4:00,0,0,OK,Not OK,0,0,2,1,OK,5,7,0,ACC CO2 ,0:40,0,Fire Fighting,0,CO2 ACC LOG,0x00000000001D30AF,Periodic
10461,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump1,گیت ولو مسیر مکش,00SGA10AP004,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,1,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B0,Periodic
10462,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump1,گیت ولو مسیر دهش,00SGA10AP004,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,2,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B1,Periodic
10463,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump1,فشار گیج Sensing line,00SGA10AP004,bar,2:00,2:00,6:00,4:00,9,11,0,0,0,0,1,7,9<X<12 bar,5,21,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B2,Periodic
10464,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump1,وضعیت چراغ های سیگنال,00SGA10AP004,0,2:00,2:00,6:00,4:00,0,0,On,Off,0,0,2,1,On,5,3,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B3,Periodic
10465,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump1,سویچ اصلی off / on,00SGA10AP004,0,2:00,2:00,6:00,4:00,0,0,On,Off,0,0,2,1,On,5,4,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B4,Periodic
10466,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump1,کلید سه وضعیتی auto/manual,00SGA10AP004,0,2:00,2:00,6:00,4:00,0,0,Auto,Manual,0,0,2,1,Auto,5,5,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B5,Periodic
10467,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump1,بال ولو ایزوله گیج های فشار,00SGA10AP004,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,6,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B6,Periodic
10470,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump2,گیت ولو مسیر مکش,00SGA10AP005,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,7,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B7,Periodic
10471,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump2,گیت ولو مسیر دهش,00SGA10AP005,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,8,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B8,Periodic
10473,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump2,فشار گیج Sensing line,00SGA10AP005,bar,2:00,2:00,6:00,4:00,9,11,0,0,0,0,1,7,9<X<11 bar,5,9,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30B9,Periodic
10487,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump2,وضعیت چراغ های سیگنال,00AYS01GF001,0,2:00,2:00,6:00,4:00,0,0,On,Off,0,0,2,1,On,5,10,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30BA,Periodic
10488,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump2,سویچ اصلی off / on,0,0,2:00,2:00,6:00,4:00,0,0,On,Off,0,0,2,1,On,5,11,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30BB,Periodic
10490,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump2,کلید سه وضعیتی auto/manual,0,0,2:00,2:00,6:00,4:00,0,0,Auto,Manual,0,0,2,1,Auto,5,12,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30BC,Periodic
10491,BOP,"لاگ شیت  پمپخانه آتش نشانی				",Jockey pump2,بال ولو ایزوله گیج های فشار,0,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,13,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30BD,Periodic
10492,BOP,"لاگ شیت  پمپخانه آتش نشانی				",MV1 PUMP,گیت ولو مسیر مکش,0,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,14,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30BE,Periodic
10493,BOP,"لاگ شیت  پمپخانه آتش نشانی				",MV1 PUMP,ولو پروانه ای مسیر دهش,0,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,15,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30BF,Periodic
10495,BOP,"لاگ شیت  پمپخانه آتش نشانی				",MV1 PUMP,بال ولو 2/1 اینچ ایزوله مسیر Sensing line,0,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,16,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30C0,Periodic
10496,BOP,"لاگ شیت  پمپخانه آتش نشانی				",MV1 PUMP,گیت ولو مسیر تست,0,0,2:00,2:00,6:00,4:00,0,0,Close,Open,0,0,2,1,Close,5,17,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30C1,Periodic
10497,BOP,"لاگ شیت  پمپخانه آتش نشانی				",MV1 PUMP,بال ولوهای ایزوله گیج های فشار,0,0,2:00,2:00,6:00,4:00,0,0,Open,Close,0,0,2,1,Open,5,18,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30C2,Periodic
10498,BOP,"لاگ شیت  پمپخانه آتش نشانی				",MV1 PUMP,ولو درین Sensing line,0,0,2:00,2:00,6:00,4:00,0,0,Close,Open,0,0,2,1,Close,5,19,0,PUMP F.F,0:40,0,Fire Fighting,0,PUMP H F.F,0x00000000001D30C3,Periodic
